ID,predict_prob
1946,0.3675
1947,0.2831666666666667
1948,0.9179999999999999
1949,0.985
1950,0.1442857142857143
1951,0.38152380952380943
1952,0.945
1953,0.97
1954,0.684
1955,0.1809383116883117
1956,0.13601190476190475
1957,0.4205952380952381
1958,0.79
1959,0.78
1960,0.0
1961,0.305
1962,0.64
1963,0.3749834054834053
1964,0.4462023809523811
1965,0.41016666666666673
1966,0.16
1967,0.01
1968,0.0875
1969,0.89
1970,0.1603571428571429
1971,0.07047619047619047
1972,0.26486904761904756
1973,1.0
1974,0.204
1975,0.97
1976,0.3998095238095239
1977,0.99
1978,0.42366666666666675
1979,0.30249711399711393
1980,0.33935714285714286
1981,0.022
1982,0.86
1983,0.81
1984,0.017142857142857144
1985,0.72
1986,0.21353571428571427
